block,code,msg_type,sender,pool_id,denom_in,amount_in,denom_out,amount_out
4711538,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1clxyls0urvyt5j8xafhw3vnmyymhdvsacz2jew,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,110939,gamm/pool/719,1757892927425035711
4711541,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1qd52dky9k2qw3uqyl47cyf9mkfv6nwuywk8arg,678,uosmo,2609440,gamm/pool/678,295014293045656606
4711550,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dvslrm9zzkdn6cgn4dyve0vfgent2v5ujn3sd9,1,uosmo,20000,gamm/pool/1,93845062263509465
4711558,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1g73tpvyelktd6maj8yjwmnqf9z4pu032auwys3,712,uosmo,39738883,gamm/pool/712,2745483655651590960
4711562,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dvslrm9zzkdn6cgn4dyve0vfgent2v5ujn3sd9,3,uosmo,15000,gamm/pool/3,752558845683468200
4711570,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1549asv6me7y8t8wv6ge24hde47xcyqrd8t0nnx,712,uosmo,518045,gamm/pool/712,35790657404324299
4711582,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1g73tpvyelktd6maj8yjwmnqf9z4pu032auwys3,712,uosmo,6080038,gamm/pool/712,419956595532244098
4711593,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rlytak09fthjuqcza782039327lr8vu44enydy,629,uosmo,620000,gamm/pool/629,444675276425247
4711594,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1psp2fde26kczck3mwtdp085zazvsea8sgurm9j,463,uosmo,6539262,gamm/pool/463,301600006274664749
4711618,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s8elzc7pltmwf3xfcdph44c09dvq7gsjfqf95a,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,35000000000000000000,gamm/pool/722,155521223050498233231
4711623,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18qshayud7c233sc670nugc5w4wr7szex936qsm,712,uosmo,7306831,gamm/pool/712,504456047477188149
4711628,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1yy22ldc8h495hmlk258tkeslry6xlgpueuf3u2,648,uosmo,5637067,gamm/pool/648,4837956532991767929585
4711642,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18vydran96t6jy6sp0w2h35wg8p5a5990n9zxrs,674,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,122719785542756313,gamm/pool/674,19120115034225223
4711652,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1vq52x8zc9n2cph2fmazn25tu0ecgwrcqtfenzw,463,uosmo,6536053,gamm/pool/463,301448903312088731
4711654,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1whr7tunwajxl4mkr439htq42tum4p6yc4u39jj,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,18317632280575223462,gamm/pool/722,81324785095464693477
4711658,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1yh0zg7uy6sadnnh3357p87azgve72x4djsj9f4,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,800000000,gamm/pool/662,3166006531052852
4711660,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10k0qxqh39fwk2khv49g0n673kfqwe778f09ffg,712,uosmo,1548924,gamm/pool/712,106936407306101122
4711669,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1wu2rp75wqnh82wu3peh9ftqv36e030vj8lfq9d,722,uosmo,2000000,gamm/pool/722,5386652882265273506
4711684,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ak7fwazexwqj0ptsyrkxgz3ctquvjdlc8t538w,712,uosmo,376000000,gamm/pool/712,25958155152824241352
4711696,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1yy22ldc8h495hmlk258tkeslry6xlgpueuf3u2,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,2318518,gamm/pool/619,66082406531505724
4711707,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1yh0zg7uy6sadnnh3357p87azgve72x4djsj9f4,704,uosmo,14705,gamm/pool/704,609781055652937
4711710,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1t4p2cm5pxy0d7cjvlktxtgmntf8wyfu3sfyp5v,712,uosmo,750000,gamm/pool/712,51776586834336452
4711712,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1gu8mgaehrzyhdcz3zfvaldj8v6an3pmtjh2u7k,463,uosmo,6538485,gamm/pool/463,301557158151395320
4711733,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1k9wvqu907e4yswcnrral58xjsf9w7vv2gktnge,1,uosmo,2500000,gamm/pool/1,11726385784795209883
4711737,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pm20hdsf455uuxkqsyml8x630lte7jhew4uvct,1,uosmo,3067686,gamm/pool/1,14389942335689091823
4711739,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1wu2rp75wqnh82wu3peh9ftqv36e030vj8lfq9d,722,uosmo,461877,gamm/pool/722,1247899550385389242
4711745,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,16364,gamm/pool/601,111563468742675
4711752,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,57740,gamm/pool/619,1645705472013294
4711759,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,621,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,2671033,gamm/pool/621,221313341303072
4711765,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,641,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,80385,gamm/pool/641,66893255873532487
4711770,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xlcqntnwelq5yrrdtrdhraka2r3eh5pqyg8xhn,712,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,33,gamm/pool/712,607703695718741
4711770,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo14axqj0y5l7wrgz4yznhq495jwn43x5vp664e45,463,uosmo,6541404,gamm/pool/463,302265055011269473
4711770,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,648,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,6987543162497404,gamm/pool/648,1114401878268316917
4711772,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1qeq89tylfjpj22uhhkukqtexqwxzkm94shyx2u,712,uosmo,4285098,gamm/pool/712,295892789891133538
4711778,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,14648,gamm/pool/604,35762806415
4711781,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s8elzc7pltmwf3xfcdph44c09dvq7gsjfqf95a,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,89000000000000000000,gamm/pool/722,394042795541656216126
4711788,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,625,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,62899,gamm/pool/625,248164726793304904
4711793,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15smp73jmtx0crn88l5hct3jsqs4kmeljqfkh4x,678,uosmo,2334423,gamm/pool/678,264686615784107316
4711796,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xxjpyck6ad4q8c58qm0alxa9kedhtgp4wxs828,1,uosmo,5741098,gamm/pool/1,26927870113523304914
4711798,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,574,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,81,gamm/pool/574,68270114553
4711828,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1t307euvpz4vrhqtayqpaufh4nrx3zgjaudvjxe,463,uosmo,6539615,gamm/pool/463,302226663640853813
4711830,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s8elzc7pltmwf3xfcdph44c09dvq7gsjfqf95a,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,30000000000000000000,gamm/pool/722,133054993430514912541
4711851,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1efs59ae8qazupqxaxzx7qvqk7akq3l3fz2xvkf,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,130465573,gamm/pool/605,11819804125333474284
4711854,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,1,uosmo,27000000,gamm/pool/1,126642126517229391205
4711866,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,1,uosmo,28738741,gamm/pool/1,134796893172648356608
4711881,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo133hlgkt6f8kqt9kap3zcqlsexs5ng55g0874hl,712,uosmo,7434745,gamm/pool/712,513677668429580104
4711882,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1vcjcdlzgr9x7k83cgr58nr9mwz8s8c25hf6hmp,712,uosmo,10386613,gamm/pool/712,717625907273983651
4711887,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rfrjfqse8q8m52v6auh2znku6jqdpu6g73nmq5,463,uosmo,6541351,gamm/pool/463,302303776803841177
4711894,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,712,uosmo,10000000,gamm/pool/712,690910044818963504
4711902,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,704,uosmo,10000000,gamm/pool/704,415029846434734076
4711903,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1n6cy3jraw42087nlkwf0nml2w42q75hv5kpvkh,606,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,49769,gamm/pool/606,2903462680569456
4711918,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,629,uosmo,10000000,gamm/pool/629,7094663486961679
4711925,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s6jxfyhmvaqjkw7yfj3z38t7zpjrwmhc3st9nk,678,uosmo,4238202,gamm/pool/678,480343448435610116
4711928,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,722,uosmo,5000000,gamm/pool/722,13582892099138597348
4711932,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1gv2f7jpqqzzcy0hvyz3zk2k2g9spn2m7dvaluc,712,uosmo,58200000,gamm/pool/712,4021147741036764957
4711937,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo12pgtk90nlrzqftdl2w9kewe6rrkzaszk2c9umm,618,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,2008389,gamm/pool/618,41492102720427868
4711946,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s996wzn6fjrz4zgauqsnhr33ct73rl4rqvuvlg,463,uosmo,6542107,gamm/pool/463,302278046077556863
4711947,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1mkwkrv499ck2r33g878f6lvl48l5vnwnwnczt6,585,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,272495,gamm/pool/585,47010164792400413
4711950,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1qa39l3ry70g64mljzhufvrkkktmfh73rfcsjmx,712,uosmo,215696545,gamm/pool/712,14902644124535459450
4711956,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ee44ghqw58sy80ugrq2kkwy8j38urpq485ueu8,1,uosmo,1810028,gamm/pool/1,8489570231802395323
4711964,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10p6xghyphn7gatn2nzhsexxfjlxcrxlzeukaeh,704,uosmo,2886357,gamm/pool/704,119792326896150025
4711970,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1uh428etjt7xtpjmyz94jv6lksy67w9nscnvf6q,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,11000000000000000000,gamm/pool/722,48397753281105217326
4711970,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1x79zsqpfp8p9pxj87zydaep36xa8wpfsnwnqj9,1,uosmo,22185868,gamm/pool/1,104057929008963143962
4711976,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1nefqzz9plple4dvecc4pv5x8sy5zfu9xrzn46s,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,80292288,gamm/pool/1,2975218581121957217560
4711976,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1wh0ch7eefffw9p8v6ct39esn9cc9vaew9evj4n,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2000000,gamm/pool/1,74109408209546078020
4711978,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,605,uosmo,5000000,gamm/pool/605,11065090997259342743372
4711982,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1c50kcnqphs26nx59f23jlszf3jssszu0yleaxg,674,uosmo,29300000,gamm/pool/674,5341125332501124663
4711989,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,641,uosmo,5000000,gamm/pool/641,159400382131891467003
4711993,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1fl0n7k6shlu7kcgsv8zaue2xmrf0vflphcg0p7,722,uosmo,77388,gamm/pool/722,210534064272916388
4711995,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3323791,gamm/pool/604,8115281807563
4711997,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,704,uosmo,5000000,gamm/pool/704,207506252482923080
4711997,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lh2auqtkyeay24msy77l3yauuhn4jgq3vs4w5p,674,uosmo,6000000,gamm/pool/674,1093973011597221110
4711999,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13jtanfzdredkhk2zqvruyy75q0wuu2yyhayq3r,1,uosmo,6287769,gamm/pool/1,29492768224118415030
4712003,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,712,uosmo,5000000,gamm/pool/712,345412952247082065
4712003,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1kewa6ez9dscmn7v8d92twa2xatnjqwyqg8mxvv,1,uosmo,73000000,gamm/pool/1,342405407049155201919
4712004,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1fez77rdhnl9zd7v5r2ajt9yfgkcjw3gwmjl309,463,uosmo,6542218,gamm/pool/463,302273361719690056
4712010,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ely9a06kfmwda4cfahke6v6ykfqk0y0ty9mptq,678,uosmo,10000000,gamm/pool/678,1133303859408509095
4712010,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,625,uosmo,4000000,gamm/pool/625,1454651584467449328042
4712010,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo143xm4ms4sf292rfnjd74kc324hwu38ycpkxg9a,712,uosmo,40100,gamm/pool/712,2770211064501435
4712016,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,637,uosmo,4883793,gamm/pool/637,72733937644363962018
4712017,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,681,uosmo,4114096,gamm/pool/681,133064491605777633931
4712024,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,727837470,gamm/pool/605,65940238345941811415
4712029,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,10663494,gamm/pool/611,231403337413964416
4712031,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r5vwkryggu9w0dc5cptecht8kt2m5y5eh4jrma,712,uosmo,6000000,gamm/pool/712,414428756025743529
4712038,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,641,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,8578785,gamm/pool/641,7152338022215220347
4712044,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,648,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,621396444606651631,gamm/pool/648,98975656608991362585
4712050,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1d9g65fg404gas3kt6f5rtv04ygc2mk53mrdca5,712,uosmo,733613,gamm/pool/712,50734382985447452
4712050,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,3,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,4567,gamm/pool/3,69835781155884940
4712051,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lldxa2jnfrhmvrp8xq8lv6fwkm5jkzzq0857rx,9,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,4715033736,gamm/pool/9,2721496974836151859901
4712052,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jy7hg7q4mw5kpj5r6xa5akvf7hvtdjua4qcy7a,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,25373720,gamm/pool/601,172890734451458411
4712052,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pfumsagu0ftjzjz9tlnm9j6ydadh7lq9lvh2h5,678,uosmo,697601,gamm/pool/678,78959471993850695
4712056,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,3932069,gamm/pool/619,111590573304999539
4712062,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1d9g65fg404gas3kt6f5rtv04ygc2mk53mrdca5,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4164875,gamm/pool/611,90347745112750143
4712062,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ysvvqyg5mkmvferms8kpzjdaf7xjdjchs59dq3,463,uosmo,6534760,gamm/pool/463,301981939796829244
4712063,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,1746125432,gamm/pool/605,158176433917815196495
4712068,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,625,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,312133,gamm/pool/625,1228634670425431228
4712076,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,7554472747,gamm/pool/662,29897599440457906
4712081,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,1,uosmo,22014475,gamm/pool/1,103314194952308562998
4712087,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1wr6l8v62c7ksth9z73qvqjelgz60py84wgq04a,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,93766585,gamm/pool/604,228858090108154
4712096,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,712,uosmo,85928687,gamm/pool/712,5943339012949412964
4712100,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18d70gx2ff404pc7eqklhg2snyl07kx94g8nylf,629,uosmo,28655,gamm/pool/629,20278047099102
4712108,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1s8elzc7pltmwf3xfcdph44c09dvq7gsjfqf95a,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,73000000000000000000,gamm/pool/722,322209752297203880231
4712109,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,3,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3731133,gamm/pool/3,57049499495251645270
4712117,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1skndznszqqzjw3zzau5xd5ew6spgezj25f4hhv,9,uosmo,58735,gamm/pool/9,22284972385794871354
4712121,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1utpf327flwwhn6hwyz9pe5d2jzmstku50xxw0p,463,uosmo,6532633,gamm/pool/463,301620154162697644
4712123,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1c5rkvrt30pnrpspjz6meue34whtalwjstf7jtq,497,uosmo,6404748,gamm/pool/497,1047007958713241171
4712142,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xp0qs6pkay2jssu58p8eap0epdhwx5mqlhs4v7,712,uosmo,6586160,gamm/pool/712,455760950411457719
4712158,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10y22qxv5cq5st29kyuxuancx065tn3s9kcq659,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1623472,gamm/pool/1,60109840967023620882
4712165,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10y22qxv5cq5st29kyuxuancx065tn3s9kcq659,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,8239894,gamm/pool/604,20115496493345
4712176,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1fydcvenphk48r4axky70wqpewesp0spm6pg3xv,722,uosmo,68095,gamm/pool/722,185201889582920597
4712180,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16af06hdafkavkaf9p5mmua6prk6ef9u8y6x5zn,463,uosmo,2175062,gamm/pool/463,100424749498580574
4712184,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1u8j6mvzx0sth8eult7gcqle6acj5tfhe3hz6lt,712,uosmo,1072930,gamm/pool/712,74535848090208215
4712186,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo190yn0shmhepxcanhzspvesvf0hjsvwn2d4pk2t,712,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3749,gamm/pool/712,69323795618398194
4712191,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dtz670d8lvs5weu3cwd9wg28rxkmuqzrjyv5u3,1,uosmo,5200162,gamm/pool/1,24410333750590412453
4712197,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xljcc3wefd2kkgrh9lqy8evmdzkncx0tt2fxkk,712,uosmo,6963807,gamm/pool/712,485845760445085956
4712199,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r0jjedk45867vfqtvhu9m9jfwtw6kyr09d5e8e,641,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,4036048,gamm/pool/641,3363753463196449274
