block,sender,pool_id,msg_type,original_shares,new_total_shares,denom_1,pool_original_amount_1,pool_adjustment_amount_1,denom_2,pool_original_amount_2,pool_adjustment_amount_2
4707871,osmo1d2lk7tpmyyny3a4lekvn73c6gzhvlx05pt98vn,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,446288810736493762627774,446288982935947303236175,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3421643394309838683313,3421646036781231494460,uosmo,5437295232261,5437295232261
4707873,osmo1x6tw4glku3akevllsayxu4r4qeu9utcpun8xuc,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392550085200769253424793034,392550086588054986788469087,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329582211316,5329582211316,uosmo,41509602896486,41509603190530
4707874,osmo144yjwr38rl5zn4hntwad0su3rk9scpz0g5muqr,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15568106911008292940487175,15568125369789923144550812,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695312895583,695314074382,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399185915854,399185915854
4707875,osmo1fq5ftjcrddtjs4ycqd50849jalpyf95nv2fjl3,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15568125369789923144550812,15568467257965917945051058,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695314074382,695335907862,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399185915854,399185915854
4707875,osmo1g86gpgfdhzdac3xefjuwse7a9gyvdxrukdc0st,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592417181080079801510966,592417204034421932662115,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356118255,16356118255,uosmo,4371847051212,4371847389681
4707877,osmo13frjl9q5hmwx2nnxgrf4v5tapv8vy53xa2sdnj,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592417204034421932662115,592417222840327036839269,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356118255,16356118255,uosmo,4371847389681,4371847666980
4707879,osmo15ctw00325cl8yfzf7qv492z6nakyky9khq6cj5,497,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1402472326852916803076294,1402472362537546892284257,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1340171640846,1340171709147,uosmo,4241260251676,4241260251676
4707879,osmo18gxlagfe6qpm9h3quhc7cpf52q4afvx8avtnlx,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348555566234419109910,348555566847321009465,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71575110581013,71575110833100,uosmo,2008570577644,2008570577644
4707882,osmo19umgavrn0fj2e4yts3t6s9rp3jzlsptlpwmyqz,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44199206765714413851901,44199206765734619116781,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3281527550435,3281527550438,uosmo,942035869119,942035869119
4707882,osmo18l2965me2kzsjdz0tuqtagm78l8c2g5qzwcs0f,649,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,20477800201575843145362,20477800207281837209183,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,2611654,2611654,uosmo,14333757302,14333757310
4707885,osmo13fw6wjqngfgnvx3q8lx978jfed6k9rfvjk563f,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348555566847321009465,348555566940696096251,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71578388107342,71578388145749,uosmo,2008478893331,2008478893331
4707888,osmo1vn3lhftx4ps4aq32jafz9mftalf6pf64shl6ue,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348555566940696096251,348555575923497348146,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71578660387398,71578664082214,uosmo,2008471277274,2008471277274
4707888,osmo1c3zydmjgjy0ch6p3qgc0phwdjhkvu6sf62ed0t,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15568467257965917945051058,15568474631234265214327615,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695335907862,695336378732,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399185915854,399185915854
4707889,osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,577,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1912162517156333214542,1912162518503045508621,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,5295914892225,5295914899696,uosmo,402980239992,402980239992
4707889,osmo1zrvpawpmeppkuf3uxcrlw5wn7zu8kwehch02xs,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968998434846909144836396,2968998438551433640596103,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14925825863832,14925825863832,uosmo,13417631479764,13417631513160
4707891,osmo1zyc38m7japaygy40t986yae9x869cjds4ug486,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968998438551433640596103,2968998882627249009274887,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14929090593118,14929090593118,uosmo,13414724133060,13414728136375
4707891,osmo1sdq9u34fc5c4c87c4yk2kwahaq54yyul76htac,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737102800195172593370465,1737104552010845399120105,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,182653049176529214454298,182653049176529214454298,uosmo,347164136192,347164836193
4707892,osmo1axuqa5ez7l0fv70p7t3ee7hv8t29zjz7t79kvj,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,844965060060650863491676,844965238261946833970157,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2641660394725915360269961,2641660394725915360269961,uosmo,2377885946880,2377886946880
4707892,osmo1yleveese0l94dzwkq2wxanzkeswg368zj25j3h,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737104552010845399120105,1737110588695468093965438,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,182653049176529214454298,182653049176529214454298,uosmo,347164836193,347167248373
4707896,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105640936916295002780609759,105640937968065005926678174,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3439418527273,3439418595787,uosmo,1056493908797,1056493908797
4707898,osmo13fw6wjqngfgnvx3q8lx978jfed6k9rfvjk563f,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737110588695468093965438,1737110589168640800429022,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,183611505235363095687667,183611505335363095687666,uosmo,345358668326,345358668326
4707898,osmo1wg5lalcnskst3e437v0grcw4h2fgzrlrzk8uj2,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15568474631234265214327615,15568573642259154415473384,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695336378732,695342701761,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399185915854,399185915854
4707900,osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,602,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,4543097900578016508565,4543097971493428308297,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,2031632324090715,2031632387579667,uosmo,70233999038,70233999038
4707900,osmo1z3wxpdzqywsjmqwjmpf5kzwypfzukfczs6qa2x,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,446288982935947303236175,446289008015154932910415,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3421646036781231494460,3421646036781231494460,uosmo,5437295232261,5437295844117
4707900,osmo1rtxchqp22szfx205mhwx0g96zf4edqmsd2hk2n,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392549878215583673560909434,392549880355899488019851163,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329991043713,5329991043713,uosmo,41506377561896,41506378015518
4707901,osmo1kpqugz5f88cf44p6vzzsm8lky8m0a4kq6a7zz4,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592417222840327036839269,592417312740492895583599,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356110990,16356110990,uosmo,4371849613017,4371850938624
4707902,osmo1w484gjuu2tc40jw4ykqe3cwy0jp2stxagt35sw,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592417299960973809575634,592417460548878299798397,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356110990,16356110990,uosmo,4371850938624,4371853306545
4707904,osmo1c3zydmjgjy0ch6p3qgc0phwdjhkvu6sf62ed0t,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968998882627249009274887,2968998932672360399587199,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931911802578,14931911802578,uosmo,13412221560991,13412222012088
4707904,osmo18l2965me2kzsjdz0tuqtagm78l8c2g5qzwcs0f,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1352387187437668923490769188,1352387187612550451662801115,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1158927702325725,1158927702625725,uosmo,1801799132386,1801799132386
4707904,osmo160mmugczxuzzat5lwu6h2cxm9a0anthnfhy8mh,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348555519465532915657,348555527067982067970,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71578673768548,71578676895596,uosmo,2008471009014,2008471009014
4707904,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44199205614761316739602,44199207023959363811137,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3281527550438,3281527759670,uosmo,942035869119,942035869119
4707905,osmo12qp3a58vguzca7p9kulpvpwzgu3wnat0060dyd,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968998932672360399587199,2969000097077693122913840,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931911802578,14931911802578,uosmo,13412222012088,13412232504880
4707906,osmo13ml8ncuzcecwq5mxpk2n3lef8pckr588s67mtd,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968963746661380054164210,2968964096270685056871753,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931911802578,14931911802578,uosmo,13412232504880,13412235655311
4707906,osmo10unxfyjfczqx2zkwnkzzvyx5cw9nmuud0fy07g,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592417341987190263345713,592418928537088232355890,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356081296,16356081296,uosmo,4371861259886,4371884654129
4707907,osmo1g7yz4ezef8wqsg0a6ycrxgxhsf7pxeqhvkeldu,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592418928537088232355890,592424012787777573343663,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356081296,16356081296,uosmo,4371884654129,4371959623715
4707910,osmo1vn3lhftx4ps4aq32jafz9mftalf6pf64shl6ue,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592424012787777573343663,592424151957851059794435,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356081296,16356081296,uosmo,4371959623715,4371961675850
4707910,osmo160mmugczxuzzat5lwu6h2cxm9a0anthnfhy8mh,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834453271871383215392246967,834453401827048061606518085,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4608751800476790,4608753237255369,uosmo,188041558502,188041558502
4707910,osmo15gtt8u4dlkqx2f99zs5qp0pnks3jwzd5hunzue,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592424151957851059794435,592424500134377829816165,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16356081296,16356100503,uosmo,4371961675850,4371961675850
4707910,osmo12qp3a58vguzca7p9kulpvpwzgu3wnat0060dyd,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968964096270685056871753,2968964165779162896452540,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931660160478,14931660160478,uosmo,13412460532954,13412461159318
4707910,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348555527067982067970,348555542638028878808,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71578715895596,71578722299889,uosmo,2008469917973,2008469917973
4707910,osmo144yjwr38rl5zn4hntwad0su3rk9scpz0g5muqr,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44199207023959363811137,44199214086690812497395,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3281478492303,3281479540933,uosmo,942050100383,942050100383
4707911,osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834453401827048061606518085,834453402435165294441093062,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4608753237255369,4608753243978661,uosmo,188041558502,188041558502
4707911,osmo1yd7jeujz5l0j0c9lkawyuu24fs665lwh3pmyrj,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392549855145331432010335968,392550222688405550216631719,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5330445674282,5330455653414,uosmo,41502837724699,41502837724699
4707911,osmo1527djqe5sgca2z0eqnzc9mqf2484wgc9pu6cmh,613,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22644830566207588281310,22644833644129774941648,ibc/E7B35499CFBEB0FF5778127ABA4FB2C4B79A6B8D3D831D4379C4048C238796BD,670954344177,670954526754,uosmo,23501340387,23501340387
4707911,osmo13fw6wjqngfgnvx3q8lx978jfed6k9rfvjk563f,662,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,10571845174908986197096,10571845202604061176734,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,1307145106312902,1307145113252363,uosmo,11394372029,11394372029
4707914,osmo1zcgmmd9n8rupv7f7pnju54xajf86cwwv2a3cnv,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968964165578336417849121,2968964165940768933688426,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931659838388,14931659838388,uosmo,13412461447239,13412461450505
4707914,osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,653,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,57768847632082315215681,57769193827601798793234,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,1230965599,1230980375,uosmo,7644379256,7644379256
4707916,osmo1azzqz8vrhr2npkm85g8q85c9q7wdwluutteed4,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592424500134377829816165,592425454953931002586155,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16368248299,16368248299,uosmo,4368723455474,4368737524381
4707918,osmo1sqh3uwxl98d4a4ql68nha7gqn8v0ujx5gutsur,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348554829772754934077,348554833674271703539,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71578722756433,71578724361207,uosmo,2008469905201,2008469905201
4707918,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834453402435165294441093062,834453478352473752013469252,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4608756769871597,4608757609207533,uosmo,188041414898,188041414898
4707919,osmo1tlpzqu6tg3ry82mvxdsc8vnm3aqnqmvqtljuty,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44199214086690812497395,44199300628132587614345,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3279666747900,3279666747900,uosmo,942574000176,942577702461
4707921,osmo1x7jrgrn46nsztj8x6wua796rrxezz7d0w8qqas,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592425454953931002586155,592426951973510529684404,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16368248299,16368248299,uosmo,4368737524381,4368759582447
4707921,osmo144yjwr38rl5zn4hntwad0su3rk9scpz0g5muqr,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348554833674271703539,348554871239093851255,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71579074361207,71579089812391,uosmo,2008460113856,2008460113856
4707925,osmo160mmugczxuzzat5lwu6h2cxm9a0anthnfhy8mh,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392550221530000178784308530,392550225755323552565003987,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329494841933,5329494841933,uosmo,41510357624577,41510358520439
4707925,osmo1qdlv06hedag7egt5ksrav62rjcn4f6hvsfq7e7,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,844965225788370057996901,844965570038317918504573,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2641585148194282403201216,2641585148194282403201216,uosmo,2377954083097,2377956012129
4707925,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,619,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,329275280802136206593799,329275314447563840907383,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5811094284898,5811095473563,uosmo,105768065592,105768065592
4707925,osmo1sqh3uwxl98d4a4ql68nha7gqn8v0ujx5gutsur,600,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,70160647678171223435,70160647825614624362,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,110870391518,110870391518,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,2976382386236,2976382398786
4707926,osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,662,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,10571845202604061176734,10571845202899964638450,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,1307064246120946,1307064246195085,uosmo,11395059984,11395059984
4707927,osmo1z3wxpdzqywsjmqwjmpf5kzwypfzukfczs6qa2x,641,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22140254062174836867108146,22140254083993893993092005,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,13114425923426,13114425949299,uosmo,351299925152,351299925152
4707929,osmo1ugy63q7y3tcm5ct8q0g72x4hdctpxmyyqcyk2f,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392550225755323552565003987,392550233150093286500484108,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329495290641,5329495290641,uosmo,41510355180234,41510356748089
4707930,osmo1jeuddmqdqkf4glumlgzs2pwelnzkp6u3gy7xgk,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592426951973510529684404,592427050313791799262989,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16368248299,16368248299,uosmo,4368759582447,4368761031459
4707930,osmo10nydjwqr094xpw6uyms55drc9g638d9w7qlktd,578,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,694494419109569372682,694494422544755741279,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,414126565459,414126569543,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,4028289716979,4028289716979
4707933,osmo1d7sw0t3nyajddyjtvwargqkypqx0yumdpyyujf,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44199150929471765575510,44199155334387175581042,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3282227206879,3282227861039,uosmo,941842321703,941842321703
4707935,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,641,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22140254083993893993092005,22140260716385825971458565,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,13114416187658,13114424052338,uosmo,351300187164,351300187164
4707937,osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348554869007168869544,348554877143094426496,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71579323243877,71579326590378,uosmo,2008453583601,2008453583601
4707940,osmo1527djqe5sgca2z0eqnzc9mqf2484wgc9pu6cmh,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592427050313791799262989,592427053265535682078941,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16368243781,16368243781,uosmo,4368762239945,4368762283438
4707940,osmo1h6f2hlr58xjp9uxn7mev398nzkxqx6f608qu3n,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392550233150093286500484108,392550266246114338602074927,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329518357570,5329518357570,uosmo,41510177368863,41510184385921
4707942,osmo1l6y25dxyhnzcpm0sgkknelpmtfn9nw5u7zcf64,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293144915302255770507887567,293144918383180782519354012,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,918076758802855215442987,918076778119980300817150,uosmo,170629078438,170629078438
4707942,osmo1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmxetzk2,691,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,11933400473587518221789,11933540828538853294309,ibc/DB9755CB6FE55192948AE074D18FA815E1429D3D374D5BDA8D89623C6CF235C3,905357524766,905378821656,uosmo,311441461,311441461
4707942,osmo1pv8a4jpkem62n6x8ml8tsf4gr2mk2lcv24vydp,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1352387187612550451662801115,1352387544156004913157163900,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1158926943558745,1158926943558745,uosmo,1801800314883,1801801265795
4707943,osmo1l6v2g2vfl3aa6hvguz9jvwfnf6lx4a7gc9k5mz,577,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1912162518503045508621,1912163149838058069386,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,5216746314302,5216749764331,uosmo,409116780198,409116780198
4707944,osmo144yjwr38rl5zn4hntwad0su3rk9scpz0g5muqr,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293144918383180782519354012,293145241280294112916984295,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,918076778119980300817150,918078802657210456792687,uosmo,170629078438,170629078438
4707945,osmo1gq5a6zyp37zf8rxngz3m992tvn73ury868hlw8,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737024433417703336811155,1737024658826274137714234,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,182325979168812993347733,182325979168812993347733,uosmo,347807839274,347807929506
4707945,osmo1v9w49rtdpkwxeje8xnx9pnf9z9hyr2e0yy8wvz,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293145241280294112916984295,293145305072492169674491119,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,918078802657210456792687,918079202629089846709505,uosmo,170629078438,170629078438
4707945,osmo1z33nxdj7u2ddlucnggncylq0k86dvfp3sds7k0,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1352387544156004913157163900,1352392193514359958638193821,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1158926943558745,1158926943558745,uosmo,1801801265795,1801813665795
