block,sender,pool_id,msg_type,original_pool_shares_previous_height,recorded_share_out,adjustment_share_out,extra_amount_percent
4708602,osmo10fstplp0jlq8jcx9r7jfuu86xtg7ytjueenmk9,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748214892240916539499764,26969934043659104080,17986135197340952576.000000,5.138603282695069e-06
4708603,osmo1f64d4v28jzeyf8r5n3z6txepgrtfh7uapr73ut,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968234538308973673500059,106415752320676099,70972731808417184.000000,1.1940773628112145e-08
4708603,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,601,/osmosis.gamm.v1beta1.MsgJoinPool,44204125567967371164454,411293083075353,274340540616130.031250,3.0981845443772025e-09
4708603,osmo19xt0hs86cyduh4crdaejvg76rqqe78sk4304j7,712,/osmosis.gamm.v1beta1.MsgJoinPool,595115136482146886298753,350021246901748754,233457217378371360.000000,1.9586768426865925e-07
4708605,osmo1jdg2z93syecmshvs5m4zelnkpkwfr63k5n5x73,712,/osmosis.gamm.v1beta1.MsgJoinPool,595115486503393788047507,1590631080249140067,1060919327490864512.000000,8.900919457264697e-07
4708610,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,602,/osmosis.gamm.v1beta1.MsgJoinPool,4543116237392190079783,1192169419841466,795088232349220.750000,8.74027548281221e-08
4708615,osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,641,/osmosis.gamm.v1beta1.MsgJoinPool,22146036907851092092735213,36191806875743590704,24136125442335551488.000000,5.443692854746772e-07
4708615,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,602,/osmosis.gamm.v1beta1.MsgJoinPool,4543117429561609921249,249613336986508,166473509194510.875000,1.830016841221491e-08
4708615,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,716,/osmosis.gamm.v1beta1.MsgJoinPool,585042327889809931823,62112437267841587,41416316392838176.000000,3.536415447434709e-05
4708615,osmo1xgxx0k47kzp349yw7hd33l35juzct66zg0nmkm,712,/osmosis.gamm.v1beta1.MsgJoinPool,595119416184235648155978,66510284538565057,44361038345125496.000000,3.721814170052771e-08
4708617,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,604,/osmosis.gamm.v1beta1.MsgJoinPool,348541650549166928716,14532266193011,9693070290640.873047,1.3884123429237304e-08
4708618,osmo1sw5ve7yejnyfd8h64peje4v0adj3fdpxafh8l8,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748241862174960198603844,45337610901886950677,30235461380280893440.000000,8.63780585899845e-06
4708623,osmo1m64dy922vwl3mevdv908ylnjtep8wgf4pksapa,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968226054741321303486878,94185078658065925,62815628158227168.000000,1.0568415926790488e-08
4708624,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552360131711042510876617,42327851205327132210,28229408725239873536.000000,3.591479595552688e-08
4708624,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,604,/osmosis.gamm.v1beta1.MsgJoinPool,348541665081433121727,1612436867328,1075500798474.758911,1.5405218807004727e-09
4708624,osmo1ywpxvuhwyytjuuyn40rnwxlg8qw2cgtmqs7r54,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552360131711042510876617,110829950252129708333,73915019911797850112.000000,9.403815337437685e-08
4708627,osmo1e504xggcudmpxrudh5lljgcg23ggct4h5ahl3h,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968226148926399961552803,1432699303322476046,955521914748102272.000000,1.607615704126782e-07
4708628,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,619,/osmosis.gamm.v1beta1.MsgJoinPool,329285406646441657884725,191972226932954091,128025387625114928.000000,1.9419848586680883e-07
4708629,osmo139ry3303ujjwgf49adqa36es0mdpqzlss3n6a3,712,/osmosis.gamm.v1beta1.MsgJoinPool,595119489466880218461562,2135423470036397723,1424285027414639104.000000,1.1949378114022168e-06
4708631,osmo1r0l2y46802hvlznrnuds9y04t4mak5gfz5sctj,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399569028923441280885064,23308328129738609326,15547055548010399744.000000,5.545195879934008e-06
4708632,osmo1e5277fcz9vdrxqyx7tekr4j2yfmh5gvze7r682,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748287199785862085554521,46716665889979203470,31155147332061196288.000000,8.900294104357448e-06
4708634,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,619,/osmosis.gamm.v1beta1.MsgJoinPool,329285611118716838663158,15177919922025161,10122084389003154.000000,1.5353950074654523e-08
4708635,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,662,/osmosis.gamm.v1beta1.MsgJoinPool,10578616542112852945419,155670135395522867,103802773101305840.000000,4.902821777324613e-06
4708636,osmo16xjxyaaxjmypzeapxq3grt34djgq08hhsrw9h3,712,/osmosis.gamm.v1beta1.MsgJoinPool,595121624890350254859285,647697650411727242,432001464214187200.000000,3.624393271199702e-07
4708637,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,595122272588000666586527,1738572688871512466,1159593441103042048.000000,9.728659057750512e-07
4708639,osmo1st3sel4cf3sm5l8xejlxy60fyvcz5c5wr96hxz,42,/osmosis.gamm.v1beta1.MsgJoinPool,75829517384113022129899,65064284969720874427,43391108882488696832.000000,0.0002850789157229763
4708641,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,601,/osmosis.gamm.v1beta1.MsgJoinPool,44204567731042143437305,24370100294818239,16255334127573590.000000,1.8357271993522868e-07
4708642,osmo1kuyzzdgur67cdumdn3tyjavnzy5cqvz2ucgw5z,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352860917055999798291139080,2897510519283083809316,1932326083334478495744.000000,7.134349274239268e-07
4708646,osmo14yqr2q5u4sehadtfxx4rh4rjxzfht6ecvmv0s4,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748362167612953436132315,102583852092115358740,68412738044000231424.000000,1.954120033181996e-05
4708651,osmo1j3xmdxwp0kyzkvt5pz6y4rysld686c6ps20lce,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399592337251571019494390,6798304358470118518,4534585874418159616.000000,1.61738915128714e-06
4708652,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,604,/osmosis.gamm.v1beta1.MsgJoinPool,348541720819485013825,34447510542819,22976605065885.773438,3.291113053956355e-08
4708653,osmo14sl6xrp9f5g547atrvccsrdyffflxxv28x4m7k,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552513289512499967717160,6347802901081125753,4233494436857454592.000000,5.386052285994844e-09
4708654,osmo1qlvnt85wf7t9ee0yrscfr7fc2n64geekqem6f8,704,/osmosis.gamm.v1beta1.MsgJoinPool,447607215998824599005698,62090527633013350,41410929774496272.000000,4.620030353931774e-08
4708656,osmo1nc705prrl66jnaszgkufny6py0g5ehlvml8xhz,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968227581625703284028849,15693835144032109344,10466818383865243648.000000,1.7609612602960815e-06
4708657,osmo1dgntjpmzwyrjuk8w45rymyqfrx7rduhrce58l7,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968243275460847316138193,13885783422728199006,9260959597797939200.000000,1.5580794553385261e-06
4708659,osmo1vss9v2rq0ggnnyn4ypu3dpu8djuuhveu3djdl9,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748464751465045551491055,16737141322239120473,11161928915045728256.000000,3.1885413692952355e-06
4708661,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,605,/osmosis.gamm.v1beta1.MsgJoinPool,834496799243134219032419050,2777868210972652417251,1852578036356267376640.000000,1.1087890672971177e-06
4708663,osmo16c5j80zy5aw765qr89smjndj30s6cfcumwaa0a,641,/osmosis.gamm.v1beta1.MsgJoinPool,22146073099657967836325917,588343587638744901522,392363240752144056320.000000,8.848734319251348e-06
4708668,osmo1rwh2dz55vc3p62lr4g863rhts78jdaj2drfqyj,629,/osmosis.gamm.v1beta1.MsgJoinPool,611923987648563006143,106589388850924640,71095537985078128.000000,5.7973356654178435e-05
4708669,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,662,/osmosis.gamm.v1beta1.MsgJoinPool,10578772212248248468286,1476482024527959482,984536489229779072.000000,4.648360709585542e-05
4708673,osmo1xkuys5ly59qduvjd5dam75mjf83vsmkmw4zwqt,605,/osmosis.gamm.v1beta1.MsgJoinPool,834499577111345191684836301,312323233949933638579,208290357754881769472.000000,1.24664843646578e-07
4708673,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,619,/osmosis.gamm.v1beta1.MsgJoinPool,329285626296636760688319,1316986501568050842,878292188688208896.000000,1.3322447460359235e-06
4708682,osmo1wephwge356k0qwrjqkzrz08efktupnjhdrfegn,621,/osmosis.gamm.v1beta1.MsgJoinPool,8846563317113321244636,13441905644989778,8965798987322461.000000,5.059689365183866e-07
4708685,osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,601,/osmosis.gamm.v1beta1.MsgJoinPool,44204592184626758041239,150543111428469,100415203354523.468750,1.1339977383320212e-09
4708689,osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,604,/osmosis.gamm.v1beta1.MsgJoinPool,348541756240290184035,19236227954,12830628561.881569,1.837828402586189e-11
4708691,osmo1nhwlxza4vhmwthwmf4ll38na4vd0euaw968n2a,497,/osmosis.gamm.v1beta1.MsgJoinPool,1402080458639389747367767,1176238880431263006,784552827092474624.000000,2.7935990702327124e-07
4708695,osmo15xvalgjv5rs57ghjvyc7tcyadjmsj8j8kyt5h2,669,/osmosis.gamm.v1beta1.MsgJoinPool,76749671540659819518295,1435369007993287992,957245309763656192.000000,6.2293016364223495e-06
4708702,osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,605,/osmosis.gamm.v1beta1.MsgJoinPool,834499889434579141618474880,3302909302604617828,2202731290819451648.000000,1.3183680580926703e-09
4708704,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,42,/osmosis.gamm.v1beta1.MsgJoinPool,75894615931429242696745,391878772025327102,261342370451010912.000000,1.7199425352195235e-06
4708705,osmo15xvalgjv5rs57ghjvyc7tcyadjmsj8j8kyt5h2,653,/osmosis.gamm.v1beta1.MsgJoinPool,57787347950905426820172,1377962970724789172,922493786109270528.000000,7.881246387959343e-06
4708706,osmo1gvwc7hgz6eswt237kszx6sl808g0eshm49d44r,674,/osmosis.gamm.v1beta1.MsgJoinPool,844077424402693435702215,3119737632167036140,2080526520789550848.000000,1.2311661830117801e-06
4708714,osmo1fpwhmczw349xjlwwmxhwggdnjs949tscflk8xa,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968257485523335456554563,1222993203804574134,815660903242745344.000000,1.372292662096046e-07
4708719,osmo1wcj02245uwe3xpn4sj9h5mnavmj0wlmj95qzf4,712,/osmosis.gamm.v1beta1.MsgJoinPool,595127026392043335556492,680019987526212724,453559820881694208.000000,3.805227784657317e-07
4708722,osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,712,/osmosis.gamm.v1beta1.MsgJoinPool,595132119319891669127159,64302600449692095,42888556920637968.000000,3.598198767323215e-08
4708722,osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,557,/osmosis.gamm.v1beta1.MsgJoinPool,2758945667996635630281,194506824418361889,129714762256325824.000000,2.347938600879647e-05
4708722,osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,604,/osmosis.gamm.v1beta1.MsgJoinPool,348544279457651035769,2853110239918340,1903034099098461.250000,2.7257735732412883e-06
4708725,osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,3,/osmosis.gamm.v1beta1.MsgJoinPool,105767133484510803204510641,9751438905650330252,6504067833545332736.000000,3.0703017715090006e-08
4708725,osmo12x5cynhwhn0wpuzwww6c05n680uek5yck2uu6y,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552735867839318161363243,80072740843347634918,53402335924215021568.000000,6.79409061484959e-08
4708730,osmo15m25vkvqa63kap50g7j8kjk9h3w3sme8c08lfj,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552815940580161508998161,5371258534426084673,3582214740874063360.000000,4.557459907072644e-09
4708730,osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,3,/osmosis.gamm.v1beta1.MsgJoinPool,105767143235949708854840893,383505211762358006450,255792394943399854080.000000,1.2074773162075897e-06
4708733,osmo108gvrsya3g5pknyz9deqm0xstrf9n4s268m0lk,648,/osmosis.gamm.v1beta1.MsgJoinPool,293794720967129232801333027,548933529318129957799,366078909737095331840.000000,6.223855668327034e-07
4708737,osmo1uwenqayqm823g33nxnzguhtytq8erc48686ulv,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399599135555929489612908,32984256789898715082,22001066299908202496.000000,7.846827631992507e-06
4708740,osmo14uyd2na7je3mzrcphgklcvq4e9ha345lhts9re,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352863908300472389200709703,414401010026927389278,276360646598553829376.000000,1.0203556739497781e-07
4708740,osmo19gqgjg3qwvwa5l5czxfkd5dadxejrdc7dsfn36,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748513187046155827928884,199654989004406778799,133149069598898995200.000000,3.802266107032505e-05
4708742,osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,712,/osmosis.gamm.v1beta1.MsgJoinPool,595129730824309214213404,190079610475510018,126779323640411824.000000,1.0636374364553191e-07
4708743,osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,704,/osmosis.gamm.v1beta1.MsgJoinPool,447607279266449421799432,15949306565714790237,10637300717566371840.000000,1.1866289497274427e-05
4708751,osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,712,/osmosis.gamm.v1beta1.MsgJoinPool,595129920903919689723422,2294914140654820797,1530662135918681344.000000,1.2841618752108746e-06
4708753,osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,3,/osmosis.gamm.v1beta1.MsgJoinPool,105767526741161471212847343,39643106024784969647,26441374776826896384.000000,1.2481823860263524e-07
4708755,osmo1sc04vlj6lv5ktrmks4advxzaedg7a3rv8jguf2,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748712842035160234707683,2912813512468032965,1942543039040508160.000000,5.548455974407075e-07
4708755,osmo1c7e62c5kf2ytwsgh40x89gruyvxlm4npjzjwrk,712,/osmosis.gamm.v1beta1.MsgJoinPool,595136219694733007287331,797887054888203607,532174813001311104.000000,4.46471183208499e-07
4708757,osmo18g7ed9lm8qpvtrhuuvgg7slq2jme6eqsk7qwd4,712,/osmosis.gamm.v1beta1.MsgJoinPool,595137017581787895490938,3690065286413565886,2461200230946123264.000000,2.0648054810298443e-06
4708762,osmo1v5xjz279t4244lk9rpaupnxl7v7rnsp949c56p,619,/osmosis.gamm.v1beta1.MsgJoinPool,329286943283138328739161,84835720601428096,56576548535049328.000000,8.5819224801349e-08
4708764,osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,701,/osmosis.gamm.v1beta1.MsgJoinPool,193888763766531290219012,484102458415625269,322849455861634176.000000,8.316716797559281e-07
4708765,osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,604,/osmosis.gamm.v1beta1.MsgJoinPool,348533859560977901467,1692522187351607,1128917975529403.250000,1.6170480351076285e-06
4708766,osmo1fyf8c7cpfvm6wqj5g3ax59utvyf7aefd4a0e9j,690,/osmosis.gamm.v1beta1.MsgJoinPool,1399621488411534449322595,11359678689134029588,7577100965992677376.000000,2.702506039817925e-06
4708771,osmo17l4rsnfmjhp6ysjq8l0cuka92jydy7ntlp608d,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552662116671791405581136,4788429273643825818,3193512622738165248.000000,4.062936636056983e-09
4708774,osmo16lcdnmk20hc68u6vd3kt2u79m4mmzk62gwe653,712,/osmosis.gamm.v1beta1.MsgJoinPool,595141850473912795479488,149113262486159125,99455583460626432.000000,8.343832924126141e-08
4708776,osmo1gwmw3zp3ju0ty2hu4td94jsgwzl4hc5s6v2pt8,722,/osmosis.gamm.v1beta1.MsgJoinPool,1748720643098918642330931,604239555740181487425,402964809759306612736.000000,0.00011497893307125438
4708779,osmo1dw6m6txg97twtcyw45x2nutczdtpaqg3ge334z,629,/osmosis.gamm.v1beta1.MsgJoinPool,612030577037413930783,24789877143902324,16534944717571096.000000,1.3486137261389178e-05
4708781,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,601,/osmosis.gamm.v1beta1.MsgJoinPool,44204592335169869469708,8216276844597085,5480417551747617.000000,6.189080412623542e-08
4708784,osmo1gavgqnl2crzurvadzjtmlaeyh50sehj2tq2srw,1,/osmosis.gamm.v1beta1.MsgJoinPool,392552661527008756633507768,2158579109244309117,1439605607311170048.000000,1.8315338565447963e-09
4708785,osmo1ely9a06kfmwda4cfahke6v6ykfqk0y0ty9mptq,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968258895994659125030664,5356107602826359870,3572192839335502336.000000,6.009937681069073e-07
4708791,osmo14wnlg7xchkfhd60fk4g9989rg5h050q8n3sp65,730,/osmosis.gamm.v1beta1.MsgJoinPool,232292707154162994396,6147121078080963108,4106177246374595584.000000,0.008103859155268154
4708801,osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,712,/osmosis.gamm.v1beta1.MsgJoinPool,595142698930038380458700,4349980405058259941,2901350503732144640.000000,2.434034912221286e-06
4708802,osmo10cqu7a6jyh86a595d30p2k0wpdnl49stzw6z29,674,/osmosis.gamm.v1beta1.MsgJoinPool,844091183777021615166824,1794896197564377793,1197001024250576128.000000,7.083255554633989e-07
4708803,osmo1mv8pdq997ehsvuw0vzzt40cdfd09awlnvh9rgt,604,/osmosis.gamm.v1beta1.MsgJoinPool,348531682817623124500,491526308867856,327849696549511.750000,4.6961561086137957e-07
4708805,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749440021267304858480250,25393015047488290607,16934494573583038464.000000,4.834776727621445e-06
4708805,osmo17uvfrlsssmxyuyxtxv65r3dsrztntd0gselrkh,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749440021267304858480250,13118325968549681538,8748556227507606528.000000,2.4977543212498644e-06
4708808,osmo12zcuuvquckpq9qs0x8fta27e5j8dhy8ef3hg8c,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352864322701482416128098981,112241672220052717668,74853053828273995776.000000,2.7636628782465616e-08
4708817,osmo13dhg7k7szfl667hqywpge7s2pgk3flypyu93zm,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749478635989741200769706,70279642868066402743,46869197240142077952.000000,1.3379770408494292e-05
4708823,osmo1fhhl6rh3x7j68ldcgpmxwdz2um4r3ede94exlm,704,/osmosis.gamm.v1beta1.MsgJoinPool,447626101214294401420935,200965302696412062,134032683475645616.000000,1.495277617061723e-07
4708825,osmo1g52s4jcz00dv05dw9luec8nksxm6lm8gp3c99p,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749548915632609267172449,1835557418178050474,1224125495909196288.000000,3.4947865190477355e-07
4708827,osmo13s9zd7jxknwjdevykn65r6ed98cfdqemyxtzpa,712,/osmosis.gamm.v1beta1.MsgJoinPool,595148453629872515801323,13088083217214272,8729491468742438.000000,7.32353656312888e-09
4708830,osmo1z97paefs6s9tm38fq5ekpcd9l4fkzeeqe0cutn,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749618627553894896557330,35407937905663481202,23613404363517415424.000000,6.740792994623468e-06
4708831,osmo1zepwhr77p406jnz44xt007nfxat9ls95z3cgnv,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968247547441341059698286,17146296924676578460,11435520649945329664.000000,1.92392215851407e-06
4708836,osmo16q8txa0wqlwqv0entkdzg0jhtmsv84zxskaa5l,712,/osmosis.gamm.v1beta1.MsgJoinPool,595148466717955733015595,2033050819103678092,1356004503206608128.000000,1.1375974379502793e-06
4708837,osmo192gqk0f5hnjg67wtmykhhv7wxpfrjjgusa23n7,674,/osmosis.gamm.v1beta1.MsgJoinPool,844093032821438722388828,844418374841401272,563135439783509120.000000,3.332358867774211e-07
4708837,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,497,/osmosis.gamm.v1beta1.MsgJoinPool,1402077155672207399197558,2268653794142585587,1513194961924783104.000000,5.388114044474969e-07
4708841,osmo1drmn578tu4wsl342arpn7vlmel33c2gkq9q2g7,604,/osmosis.gamm.v1beta1.MsgJoinPool,348532173756627941759,1106635894200510,738129852988142.250000,1.0572984512042518e-06
4708845,osmo1tycyyf6vnfeypaklt2vhmlp28l9kh8kem4frdh,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749654035491800560038532,19057478189705017554,12709351779857231872.000000,3.6280994451498897e-06
4708846,osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,3,/osmosis.gamm.v1beta1.MsgJoinPool,105767576376645454113724620,97628834752837749359,65117011949335199744.000000,3.073884625231991e-07
4708847,osmo1lspy7yu506jz2qa0npwuut22qayde49usxj088,722,/osmosis.gamm.v1beta1.MsgJoinPool,1749673092969990265056086,57912488745224001823,38621594346500849664.000000,1.1024332312275267e-05
4708854,osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,601,/osmosis.gamm.v1beta1.MsgJoinPool,44204601285392153334337,6085710596134077320,4059288141908416512.000000,4.5822938838592015e-05
4708856,osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,712,/osmosis.gamm.v1beta1.MsgJoinPool,595150499768774836693687,99145812506017686263,66128287089011515392.000000,5.544985937419495e-05
4708856,osmo17w55ykyx4nj3vzju2nju42xnfpe50rzxt8fe7t,712,/osmosis.gamm.v1beta1.MsgJoinPool,595150499768774836693687,5729176304606206314,3821246766539597312.000000,3.205700722435648e-06
4708859,osmo1repcm4mrhaz4dvhr3gp3jthgzwje9mhld5t56j,601,/osmosis.gamm.v1beta1.MsgJoinPool,44210686995988287411657,1384890468191126863,923749062096606848.000000,1.0429560302754329e-05
4708859,osmo1a0na2hvjnz9h5up2eca5vfs9nph3cf4cpk0qcr,1,/osmosis.gamm.v1beta1.MsgJoinPool,392410170989281349063384247,27245511661709764588,18170652719784103936.000000,2.3125947595494203e-08
4708859,osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,601,/osmosis.gamm.v1beta1.MsgJoinPool,44210686995988287411657,4730617680507897791,3155414630887409664.000000,3.5618015162075775e-05
4708859,osmo1jvzjv0qcf3h9fzz7nmsyfgefchjcpwpqkcxdnr,674,/osmosis.gamm.v1beta1.MsgJoinPool,844093877239813563790100,6608797872847859632,4407351151335970816.000000,2.607997804471396e-06
4708863,osmo13kgstc8tjz8pa438sdrxqf9w6hgpg2unqz9wwj,674,/osmosis.gamm.v1beta1.MsgJoinPool,844100486037686411649732,271440066956555706,181021074427892320.000000,1.0711865084367745e-07
4708865,osmo1k8g0vlfmctyqtwahrxhudksz7rgrm6ns8xj5wp,722,/osmosis.gamm.v1beta1.MsgJoinPool,1750102572852599084579457,26894798997436251131,17936027952093890560.000000,5.118761541940293e-06
4708868,osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,497,/osmosis.gamm.v1beta1.MsgJoinPool,1402077155672207399197558,3782264552144516605,2522775259825328640.000000,8.982951360110992e-07
4708869,osmo13gj75f9twkc0v3tx7vlfd429n3ps8w0ptwfslg,719,/osmosis.gamm.v1beta1.MsgJoinPool,15697158886315538121134984,42823004510737600313,32353758637880242176.000000,6.669441982902659e-07
4708874,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,619,/osmosis.gamm.v1beta1.MsgJoinPool,329287028118858930167257,491145361055507448,327542562973803264.000000,4.968372621709098e-07
