block,sender,pool_id,msg_type,original_shares,share_adjustment,new_total_shares
4710651,osmo14pwe87zgx7geymn3kdj5hgr3mnw8yf8d8n80vs,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970765998529296883641805,6034295928370056249,2970759964233368513585556
4710652,osmo1gs75k8xl9ckjqms0a59txyf9mr90unmtjqdxal,497,/osmosis.gamm.v1beta1.MsgJoinPool,1399109615321548705866020,55626802683111623,1399109559694746022754397
4710654,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,638,/osmosis.gamm.v1beta1.MsgJoinPool,270774039380704583068381,2233870784104448447,270771805509920478619934
4710655,osmo15u2uwhyxhn382csz9auwxsm9km79kw0ffsnrpk,704,/osmosis.gamm.v1beta1.MsgJoinPool,445961189836957658791782,3257279116953121877,445957932557840705669905
4710660,osmo16aypymlama0lk5s8c9s30s09eacpvwnav7ewjv,497,/osmosis.gamm.v1beta1.MsgJoinPool,1399109559694746022754397,1540645325240734183,1399108019049420782020214
4710672,osmo1wj0rw4ns3y845f8u05nrh5aaqn4et7lx3pgtah,497,/osmosis.gamm.v1beta1.MsgJoinPool,1399108019049420782020214,23392936678879886,1399107995656484103140328
4710681,osmo15u2uwhyxhn382csz9auwxsm9km79kw0ffsnrpk,674,/osmosis.gamm.v1beta1.MsgJoinPool,844032787827447899834077,8423954987587145,844032779403492912246932
4710685,osmo1dncfdqzjw0j2vnak3rzhsru9z7s0f2wclty83c,641,/osmosis.gamm.v1beta1.MsgJoinPool,22122578142644065184372090,83132020156866141396,22122495010623908318230694
4710685,osmo1a9r896hqyyl2ufhzxacykvgy7x9z3ph49t9mgy,722,/osmosis.gamm.v1beta1.MsgJoinPool,1736735539943338080606130,5506027143994190321,1736730033916194086415809
4710698,osmo19h088fp88zn65lx0y2ydurh9andq3w0n54kp38,1,/osmosis.gamm.v1beta1.MsgJoinPool,392254294809882858353119766,14272042372058453622,392254280537840486294666144
4710698,osmo1cxyl02m4r5jqs78qjagpujqqvx5ykflfvyqz5r,641,/osmosis.gamm.v1beta1.MsgJoinPool,22122495010623908318230694,6940738030844243401,22122488069885877473987293
4710700,osmo17c639ncyzt966szuc5y5k06ud9vfnkxm2kvg62,641,/osmosis.gamm.v1beta1.MsgJoinPool,22122488069885877473987293,10218113155021115172764,22112269956730856358814529
4710702,osmo1xtfmzwflujrcrq853ku4ph3n3a6pxjh8vmcf3y,712,/osmosis.gamm.v1beta1.MsgJoinPool,561912271624457038529436,416521101244524053,561911855103355794005383
4710702,osmo15u2uwhyxhn382csz9auwxsm9km79kw0ffsnrpk,722,/osmosis.gamm.v1beta1.MsgJoinPool,1736730033916194086415809,207811879401297384556,1736522222036792789031253
4710703,osmo1329g2g4p78y2r3629nw8yk7xfp7hj79a948wsk,712,/osmosis.gamm.v1beta1.MsgJoinPool,561912588541363199566500,910277034103715318,561911678264329095851182
4710707,osmo1vmgu6vk9uyq0cwzw7xrcn88g0s9yl3zx626jac,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970759964233368513585556,1740138091557575651,2970758224095276956009905
4710710,osmo1f6q9l4ks5rfwdrg0apg0rue93ehelvqv20nhnd,719,/osmosis.gamm.v1beta1.MsgJoinPool,15539709597993726106959414,5001481425441347894,15539704596512300665611520
4710713,osmo1vmgu6vk9uyq0cwzw7xrcn88g0s9yl3zx626jac,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970758224095276956009905,1357867478150312824,2970756866227798805697081
4710725,osmo1ah8a8pkver7nhhyqpr8xkycdw5tnnu402n8sac,584,/osmosis.gamm.v1beta1.MsgJoinPool,167556039232603509838425,1565034453115900486,167554474198150393937939
4710725,osmo1pqfp2nn29l0xw3ymz2xqalvdqsmw3qmssh8nhp,641,/osmosis.gamm.v1beta1.MsgJoinPool,22112269956730856358814529,377568295726923354950,22111892388435129435459579
4710725,osmo1rgh58aew3sy0hqgfc2wkahk2s66cpud88q50fl,722,/osmosis.gamm.v1beta1.MsgJoinPool,1736522222036792789031253,617197089083353114298,1735905024947709435916955
4710729,osmo1cxyl02m4r5jqs78qjagpujqqvx5ykflfvyqz5r,712,/osmosis.gamm.v1beta1.MsgJoinPool,561913148023153144294567,12678529085890729651,561900469494067253564916
4710736,osmo1pqfp2nn29l0xw3ymz2xqalvdqsmw3qmssh8nhp,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418596844272311381,156575203867865,348418440269068443516
4710737,osmo1cxyl02m4r5jqs78qjagpujqqvx5ykflfvyqz5r,712,/osmosis.gamm.v1beta1.MsgJoinPool,561900469494067253564916,196743390978349265,561900272750676275215651
4710750,osmo1gakeuauc2akv9rs0c3ezws3qa46hhuj4ug9p3c,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735905024947709435916955,45349045934960223645,1735859675901774475693310
4710750,osmo1jamdpre44ywhswx8khxnz3fx6a5hsj6j9g4jkz,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418440269068443516,51066921925023,348418389202146518493
4710761,osmo1mxlr7up99ukuwj3frr56qwamqqx7p0grwgj85r,481,/osmosis.gamm.v1beta1.MsgJoinPool,2837841954828966796859,6216834916254709,2837835737994050542150
4710761,osmo1ay2g5vqwjvfq5e7rqnzjykglx9vk888rl43ryw,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111892388435129435459579,400410188775267562303,22111491978246354167897276
4710766,osmo1qhkyg0jwn8vevag03se9suwfksm9l2yjketz3t,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111491978246354167897276,37218854621913810918,22111454759391732254086358
4710773,osmo1ggvylcrejyt26kqc9z5k4k7nkq8cxnacqvh82c,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418391020834340753,11479497914717,348418379541336426036
4710776,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735857314417755184320254,1902869021696435180,1735855411548733487885074
4710780,osmo1qhkyg0jwn8vevag03se9suwfksm9l2yjketz3t,712,/osmosis.gamm.v1beta1.MsgJoinPool,561901602627916253839881,81637593445224075,561901520990322808615806
4710780,osmo1dq7pwg5yrjg0n4ad9uxpr6l4vxa604pfefv0mh,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418379541336426036,52068200316031,348418327473136110005
4710785,osmo1rkt3hj492qdnp5m6w9l6vscxpnhey0ml7xwnnv,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227834206394858950280660,714387839968155467592,392227119818554890794813068
4710788,osmo1qhkyg0jwn8vevag03se9suwfksm9l2yjketz3t,712,/osmosis.gamm.v1beta1.MsgJoinPool,561901520990322808615806,1073228528202718579,561900447761794605897227
4710788,osmo155s3xjtnfjrsu0kaxsvydfw3vt9mgkhetejj47,584,/osmosis.gamm.v1beta1.MsgJoinPool,167554474198150393937939,1674283833979337984,167552799914316414599955
4710791,osmo1d6rsvl8hznv0f5w5r22tplnpajekw4w5u5lwu7,704,/osmosis.gamm.v1beta1.MsgJoinPool,445959971242772703323871,1690867943082239211,445958280374829621084660
4710791,osmo1k9ta54vevef7wtdgz4rwsthdaw5ykhtcev585j,674,/osmosis.gamm.v1beta1.MsgJoinPool,844032779403492912246932,7844982103675687,844032771558510808571245
4710792,osmo1zhkynyc8esmlvcpqq4v5jl8m33ttmc5f50rkl6,704,/osmosis.gamm.v1beta1.MsgJoinPool,445958280374829621084660,1209437550109439158,445957070937279511645502
4710795,osmo1d4exjfqcfntgxajxklgtvyhekysn7974gn6ku9,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227119818554890794813068,5872611050349760612,392227113945943840445052456
4710805,osmo1ag46xseu0es3dzc5jfuauvv5cf3ve0t7cjckvv,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111454759391732254086358,9756848549770891214,22111445002543182483195144
4710805,osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,605,/osmosis.gamm.v1beta1.MsgJoinPool,834417529290369965712193881,5148824977215747815945,834412380465392749964377936
4710806,osmo13lyzsxvz8yacjvnmxw48tkxvgk8nlr74z7pt43,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970756866227798805697081,26260562728208653,2970756839967236077488428
4710810,osmo14772ccxqqxgrcaw3jml39z4d28f0fscchnr7va,9,/osmosis.gamm.v1beta1.MsgJoinPool,1350729408332338465219001395,5946935072579274946156,1350723461397265885944055239
4710815,osmo1s9hy64xrrghuvpa8vl5kd0m3vuc0lw0jqypse2,606,/osmosis.gamm.v1beta1.MsgJoinPool,378049713584512692331499830,3884765888385857042,378049709699746803945642788
4710816,osmo1u4ptg0clsfauvl66fmmuthup5x55rrlrtfn9v6,605,/osmosis.gamm.v1beta1.MsgJoinPool,834412380465392749964377936,755975242884680841621,834411624490149865283536315
4710818,osmo1ag46xseu0es3dzc5jfuauvv5cf3ve0t7cjckvv,712,/osmosis.gamm.v1beta1.MsgJoinPool,561900447761794605897227,17135630059315532,561900430626164546581695
4710822,osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735855411548733487885074,5521116025906657282,1735849890432707581227792
4710825,osmo1ag46xseu0es3dzc5jfuauvv5cf3ve0t7cjckvv,712,/osmosis.gamm.v1beta1.MsgJoinPool,561900430626164546581695,1341611573842075008,561899089014590704506687
4710826,osmo1d6rsvl8hznv0f5w5r22tplnpajekw4w5u5lwu7,712,/osmosis.gamm.v1beta1.MsgJoinPool,561899089014590704506687,3298154218896158219,561895790860371808348468
4710839,osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181178016023379616571,36464599991194512,44181141551423388422059
4710839,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227181670549456272979724,2981890095601088349,392227178688659360671891375
4710841,osmo1dcv35t00048yf5udrqvnnmwqspd46u3620xpct,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418580614589736538,44797988335312,348418535816601401226
4710841,osmo1djd2usuasfntvzvan9z8q80nkz0wzefs5s2zgq,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111445002543182483195144,753371888407617473,22111444249171294075577671
4710847,osmo1ncx26du8p8ntvsup9j45ctuxf8w5djuy4m78sf,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181141551423388422059,31335281803533075,44181110216141584888984
4710851,osmo1g003ql3feflq94wyfkqc50z74d4cxvfz3p5nmy,712,/osmosis.gamm.v1beta1.MsgJoinPool,561895791331488396972900,4061202069614825984,561891730129418782146916
4710852,osmo1djd2usuasfntvzvan9z8q80nkz0wzefs5s2zgq,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735849890432707581227792,239947867700020118,1735849650484839881207674
4710857,osmo1jwt8d2hx0wvr760cd8pun5y6ryhj4rxjpu0xxy,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970757100325739622998783,89062070368689672,2970757011263669254309111
4710859,osmo12z0s35n6d88u7udacp90qhx6f0m4sqxzq98yza,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735849650484839881207674,3616855581447590186,1735846033629258433617488
4710861,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,572,/osmosis.gamm.v1beta1.MsgJoinPool,1685351276143916026997,75510750290478,1685351200633165736519
4710881,osmo1fwww895w0kr3hsrcf6muvzpuhpv94tryeezvk7,704,/osmosis.gamm.v1beta1.MsgJoinPool,445945305317956283524702,662304978537948338,445944643012977745576364
4710889,osmo1c8ntnmr4cctes2dmwefgg7jckr6mua37qqw408,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418566139137125970,11307536950938,348418554831600175032
4710895,osmo14ezl3u2t4g54a6nwzph39sf7uh702ycjp6xe5x,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418554831600175032,73702734804724,348418481128865370308
4710897,osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111444249171294075577671,219678056430696198759,22111224571114863379378912
4710899,osmo16ars5rflyxqkfamdfs96fj6ncz27xuvw93cdfs,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227178690087399863573706,143401216578314630,392227178546686183285259076
4710916,osmo1mjch8fsa2m2px4e9sqj0zsssfz88ualec2caam,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735846033629258433617488,960211993974116563,1735845073417264459500925
4710920,osmo1m7t4npsuu6jvt0hndpkkz5d8pckus59tf4jm5c,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227178546686183285259076,144821370181065886353,392227033725316002219372723
4710923,osmo1s9hy64xrrghuvpa8vl5kd0m3vuc0lw0jqypse2,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227033725316002219372723,846231541851194061,392227032879084460368178662
4710931,osmo1m7t4npsuu6jvt0hndpkkz5d8pckus59tf4jm5c,1,/osmosis.gamm.v1beta1.MsgJoinPool,392227032879084460368178662,155099315449565093938,392226877779769010803084724
4710932,osmo1a80h8wx74yczws53ap5zm5f8t7udf8u6plff0c,674,/osmosis.gamm.v1beta1.MsgJoinPool,844059172720070959322319,32454605305982469,844059140265465653339850
4710935,osmo12fjv4krxcea5zukmrddgzcu63yhx9hgpwjw0d6,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418637649404887725,36387403013682,348418601262001874043
4710941,osmo12fjv4krxcea5zukmrddgzcu63yhx9hgpwjw0d6,605,/osmosis.gamm.v1beta1.MsgJoinPool,834411949531096198404645776,532754045600621494952,834411416777050597783150824
4710941,osmo17ru8u24jzyl02dfg8nf6cd9d4x6zx4cwz7rrw6,712,/osmosis.gamm.v1beta1.MsgJoinPool,561916159842958604375508,767937721787022654,561915391905236817352854
4710942,osmo1m7t4npsuu6jvt0hndpkkz5d8pckus59tf4jm5c,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418601262001874043,1199477953397933,348417401784048476110
4710943,osmo1azcypkusuwxreqf8zxaztyp05ww0y2hs95hxw3,625,/osmosis.gamm.v1beta1.MsgJoinPool,66266222561818495397262386,2123359429110337201227,66264099202389385060061159
4710948,osmo1a80h8wx74yczws53ap5zm5f8t7udf8u6plff0c,674,/osmosis.gamm.v1beta1.MsgJoinPool,844059140265465653339850,188942393211548,844059140076523260128302
4710950,osmo1xm6xvv67p8qxe3e557eqf9f2t27dt90dcj05y3,704,/osmosis.gamm.v1beta1.MsgJoinPool,445945156224730852007030,4966806098710404589,445940189418632141602441
4710954,osmo12fjv4krxcea5zukmrddgzcu63yhx9hgpwjw0d6,704,/osmosis.gamm.v1beta1.MsgJoinPool,445940189418632141602441,716553531253532,445940188702078610348909
4710966,osmo1hhpw7nplmeelcxmxq3jkel3pctqtn283lkdfpk,704,/osmosis.gamm.v1beta1.MsgJoinPool,445940188702078610348909,6209565391709471,445940182492513218639438
4710967,osmo1zhfthf240z39l996tfshtycy6xe4tqafknnr6l,662,/osmosis.gamm.v1beta1.MsgJoinPool,10569546547617749452488,252918947052502305,10569293628670696950183
4710968,osmo1xm6xvv67p8qxe3e557eqf9f2t27dt90dcj05y3,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735898710615460798164625,303330051163755406447,1735595380564297042758178
4710981,osmo14yu3tem924nrjt60r6k6mgnhy8vmy9gxxd9v0r,1,/osmosis.gamm.v1beta1.MsgJoinPool,392226877779769010803084724,222307441117234474328,392226655472327893568610396
4710988,osmo1kwwp7f5pszyxr39whf2rwm7gly596mdwlqucpq,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181145596702970657102,3045545921935305,44181142551157048721797
4710994,osmo1j8jd7tp68my4sp9jjulfwfprw333ck0erd5zm3,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970761430067189067758353,249103261181917674,2970761180963927885840679
4710996,osmo1nppzzg8c23tgrjwzj38eu63e6vpxsxyllm66cq,629,/osmosis.gamm.v1beta1.MsgJoinPool,611809392620847269763,143325074319069,611809249295772950694
4711002,osmo1kwwp7f5pszyxr39whf2rwm7gly596mdwlqucpq,605,/osmosis.gamm.v1beta1.MsgJoinPool,834412523802916006066162339,187140578220610799770,834412336662337785455362569
4711033,osmo1kwwp7f5pszyxr39whf2rwm7gly596mdwlqucpq,649,/osmosis.gamm.v1beta1.MsgJoinPool,20483304714091395939275,114801253002165166,20483189912838393774109
4711035,osmo1famw98muxeux238k4k4wfhvenq3gzvclq6g2qk,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181142551157048721797,192388104780033661,44180950163052268688136
4711037,osmo1s9destfexk24cj95hqrs7fa6rxsc02hu5fclmp,1,/osmosis.gamm.v1beta1.MsgJoinPool,392226661568606616036566333,161273606743677499080,392226500294999872359067253
4711038,osmo13gu73wcxa084n74fhxdgxfv3z8qe5h6em0cj7j,629,/osmosis.gamm.v1beta1.MsgJoinPool,611809249295772950694,1564555061472921,611807684740711477773
4711042,osmo1zhfthf240z39l996tfshtycy6xe4tqafknnr6l,1,/osmosis.gamm.v1beta1.MsgJoinPool,392226500294999872359067253,26540924335122286272,392226473754075537236780981
4711042,osmo1kwwp7f5pszyxr39whf2rwm7gly596mdwlqucpq,619,/osmosis.gamm.v1beta1.MsgJoinPool,329115879708478799317528,2621250261861152269,329113258458216938165259
4711045,osmo19mhq76g2zj9a34ptcuzl5g58g3ewgp8splzvap,674,/osmosis.gamm.v1beta1.MsgJoinPool,844059140076523260128302,1099599377662568431,844058040477145597559871
4711050,osmo15w4224n0yv5yh300m6j0kapdp27gjnq6jm47j3,674,/osmosis.gamm.v1beta1.MsgJoinPool,844058040477145597559871,1686053867623539492,844056354423277974020379
4711054,osmo1rd3nyrdvnzjrjrdmfflueld5s62gpk5mc3c9uh,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735971329393305626724529,128859191945374827,1735971200534113681349702
4711073,osmo13gu73wcxa084n74fhxdgxfv3z8qe5h6em0cj7j,601,/osmosis.gamm.v1beta1.MsgJoinPool,44180950163052268688136,29444483822973455,44180920718568445714681
4711080,osmo13gu73wcxa084n74fhxdgxfv3z8qe5h6em0cj7j,497,/osmosis.gamm.v1beta1.MsgJoinPool,1399084452534382899079904,607308291658611330,1399083845226091240468574
4711082,osmo1ha92e4xggqvn2jejn8n5p6gwhlemyh0rlsx2z6,573,/osmosis.gamm.v1beta1.MsgJoinPool,2127147843856051102929,15204584451753,2127147828651466651176
4711085,osmo1p78tc6pffpwepws0h4q7q2j79z3uyerwva9seg,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970715402872328910431637,23389178703752874,2970715379483150206678763
4711086,osmo1ulgra5eyyjrvalhzjcjjezsldgardt99m08ll6,712,/osmosis.gamm.v1beta1.MsgJoinPool,561924921170752471816159,453590913003127456,561924467579839468688703
4711087,osmo13gu73wcxa084n74fhxdgxfv3z8qe5h6em0cj7j,604,/osmosis.gamm.v1beta1.MsgJoinPool,348417401784048476110,24678677749895,348417377105370726215
4711093,osmo1qz96xzx2ayzrafkx59rcnufavtnenhvzmpp5c6,605,/osmosis.gamm.v1beta1.MsgJoinPool,834412349911127851378528942,5174712111750641368986,834407175199016100737159956
4711094,osmo13gu73wcxa084n74fhxdgxfv3z8qe5h6em0cj7j,690,/osmosis.gamm.v1beta1.MsgJoinPool,1200845315292519274622099,4221070820516091566,1200841094221698758530533
4711095,osmo1cgxgq3385n9hw8srpeycp685duxsysl4grgqt5,712,/osmosis.gamm.v1beta1.MsgJoinPool,561924293272616230927247,506002653072476663,561923787269963158450584
4711100,osmo1h5n8r90dfs0k9shaq7ncmv3nfu7cwrrzyunv96,584,/osmosis.gamm.v1beta1.MsgJoinPool,167552799914316414599955,183503717026707500,167552616410599387892455
4711102,osmo1k8sy4nr2y0wlc550pc0qeqjph6jwjajum7sgef,712,/osmosis.gamm.v1beta1.MsgJoinPool,561924049133674203964721,30418661284468830,561924018715012919495891
4711104,osmo1yzmdt6hgpcs8q2tmasls5fksrx8fl78deuk7zx,704,/osmosis.gamm.v1beta1.MsgJoinPool,445940182492513218639438,5401516397550787835,445934780976115667851603
4711110,osmo1ykdvmalrgcr37cvhp9505wz8p70x0cpv7k6rvd,1,/osmosis.gamm.v1beta1.MsgJoinPool,392226380129677097230807129,8407037935956858935,392226371722639161273948194
4711121,osmo1k8sy4nr2y0wlc550pc0qeqjph6jwjajum7sgef,719,/osmosis.gamm.v1beta1.MsgJoinPool,15543342635671050143112392,3570273335294759948,15543339065397714848352444
4711130,osmo1qz96xzx2ayzrafkx59rcnufavtnenhvzmpp5c6,604,/osmosis.gamm.v1beta1.MsgJoinPool,348417377105370726215,380957842094380,348416996147528631835
4711141,osmo1k8sy4nr2y0wlc550pc0qeqjph6jwjajum7sgef,674,/osmosis.gamm.v1beta1.MsgJoinPool,844050842785836759770578,36922544156031,844050842748914215614547
4711150,osmo1asrupfzjyepcjhafz2fjcz63wtslj4ue6qcwny,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737024955984259497636940,500199138643131742,1737024455785120854505198
4711156,osmo12adsjglpf38dyw7ecugecz8fhnrvwqg5r8apwu,704,/osmosis.gamm.v1beta1.MsgJoinPool,445934780976115667851603,800652662224643,445934780175463005626960
4711156,osmo1ugg4nh0vgmqwvkvkjaw745hh70j5aae6y7m6ux,704,/osmosis.gamm.v1beta1.MsgJoinPool,445934780175463005626960,2244037233583933,445934777931425772043027
4711157,osmo16ev8y8nztpwu4ju9xer0dydfhtl3ywue6c4r09,3,/osmosis.gamm.v1beta1.MsgJoinPool,105640395383226012216232857,896504656453182953420,105639498878569559033279437
4711174,osmo1pz0a4rzkszss4dzs7yfukuskqtjg739g0fjrp0,601,/osmosis.gamm.v1beta1.MsgJoinPool,44180920718568445714681,34484823272531456,44180886233745173183225
4711176,osmo1asrupfzjyepcjhafz2fjcz63wtslj4ue6qcwny,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970715379483150206678763,942742419815690448,2970714436740730390988315
4711205,osmo1juusjfuz0f0lrulnxpgm2snwlup09qv9t73nt7,704,/osmosis.gamm.v1beta1.MsgJoinPool,445934777931425772043027,11999250743055978,445934765932175028987049
4711207,osmo1u46lvgk6tdyqrja55zgcwst2lh4rx26rmep7un,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737024455785120854505198,8826016791782238907,1737015629768329072266291
4711207,osmo1kqtu5swvgzqqe6es7l6sj82swg7g37l5sw8f2t,617,/osmosis.gamm.v1beta1.MsgJoinPool,2937544296927841114755,106093967110978197,2937438202960730136558
4711222,osmo1qmtwayw3d2dmuk9wyx8qz3ua66m0z437alhsft,690,/osmosis.gamm.v1beta1.MsgJoinPool,1200841094221698758530533,7397713852677396862,1200833696507846081133671
4711229,osmo138yjsaz40xurlayc50k448k2vemky4ag64u02r,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737026279753413564444769,1001485357285298071,1737025278268056279146698
4711237,osmo132fuuapglwlgnrlep0573veex8883x834t5lx5,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970714436740730390988315,227761752975556462,2970714208978977415431853
4711247,osmo1hmyahg20gpn8tah5cr86q34a08fusglwfem8rz,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181048262027402907398,29417118814027220,44181018844908588880178
4711249,osmo19tm2nnw960kwjdd2y48cvce93z8wjz4avuwv7x,722,/osmosis.gamm.v1beta1.MsgJoinPool,1737025278268056279146698,62858137187026082540,1736962420130869253064158
4711269,osmo1uejqm7ta3m82g7yw9t9wzz59z2rntpwkqtq3sq,602,/osmosis.gamm.v1beta1.MsgJoinPool,4542942466114460445240,137047754245881,4542942329066706199359
4711270,osmo1lw0y0ghp0awntarcvhd7uz8dl0nye79wppnfkg,712,/osmosis.gamm.v1beta1.MsgJoinPool,561925290498465538838933,3414463674443077045,561921876034791095761888
4711271,osmo1smy8dry9p9tsaf6gn5ewudl9kfj7zjezx34dmx,1,/osmosis.gamm.v1beta1.MsgJoinPool,392219916380726061846522901,10191318292743645711,392219906189407769102877190
4711278,osmo1q3dpka799kz96mnm56jygcqvqex8zd22h3adzu,716,/osmosis.gamm.v1beta1.MsgJoinPool,585052067357328415187,370703713479240631,584681363643849174556
4711282,osmo1q02xlmlkce0qvfghffpwp8ew5y2hczu82q4uwt,1,/osmosis.gamm.v1beta1.MsgJoinPool,392219906189407769102877190,7417703833765419540,392219898771703935337457650
4711293,osmo1w60t5w7tkqls3zcwx2kw24478pjf90m3xqjya6,1,/osmosis.gamm.v1beta1.MsgJoinPool,392219904845044528980260927,142940693495087351745,392219761904351033892909182
4711297,osmo1qz96xzx2ayzrafkx59rcnufavtnenhvzmpp5c6,498,/osmosis.gamm.v1beta1.MsgJoinPool,484320377746191928038772,74401837321433167,484320303344354606605605
4711309,osmo1zr76txfh4ey7c7ul9chl0zqln4fmx0pd9a3wrz,629,/osmosis.gamm.v1beta1.MsgJoinPool,611807684740711477773,39523946322073682,611768160794389404091
4711313,osmo1qz96xzx2ayzrafkx59rcnufavtnenhvzmpp5c6,1,/osmosis.gamm.v1beta1.MsgJoinPool,392219761904351033892909182,510030955725191315,392219761394320078167717867
