block,code,msg_type,sender,pool_id,share_in,denom_1,amount_1,denom_2,amount_2,estimated_gamm,extra_gamm,ratio
4710142,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo193tkk6a9nx7ejn2aazmzcjkly68gjfplxlpyjk,678,271203089758731256,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,930265,uosmo,798859,180862424606050864,90340665152680392,0.499499358971095
4710143,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,605,72154861807915947500,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,265702219,uosmo,10845,48119281244128325632,24035580563787621868,0.4994999913204341
4710144,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mzp9lhpjl8ndppzmuzh7c5zdjha597yekaeky7,604,175682801681711,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,23996097,uosmo,677038,117180463225407,58502338456304,0.4992499333593652
4710145,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j8rp9ke4z0hy8rtuk2e7t6pzgxq3d3ykveumpk,722,6149240465196826942,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,449690788472892897,uosmo,782927,4100861818832186880,2048378646364640062,0.4994995532299995
4710145,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14508pu9y377m37ama9qtmjq3nc44mej2lu7x4w,497,102160755129193415789,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,64912986,uosmo,206677325,68141516236755218432,34019238892438197357,0.49924393778147813
4710145,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,8812008546044319689,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,159001,uosmo,42865336,5876647520456946176,2935361025587373513,0.4994958461213155
4710149,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,13245777547667859555,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,239001,uosmo,64432800,8833485506846781952,4412292040821077603,0.4994961544229779
4710151,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,601,717740360758620,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,35075,uosmo,10336,478737689580347,239002671178273,0.4992351268348614
4710153,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,19841092817035199556,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,358001,uosmo,96514403,13231836985960507392,6609255831074692164,0.4994964673527469
4710157,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,29761915476372666454,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,537000,uosmo,144771604,19847948021960687616,9913967454411978838,0.4994958392395379
4710159,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,573,589883399313493,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,823705,uosmo,11924,393386941630827,196496457682666,0.49949918741092225
4710159,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,641,6673992487393909646,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,2666905,uosmo,69799,4450812421232935680,2223180066160973966,0.4994998341325565
4710161,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,44615839282045143611,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,805000,uosmo,217022764,29753947581210456064,14861891700834687547,0.499493106259955
4710164,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mm5h8laet8ka59czggchqjcylngdhd5ya5jvcm,678,252116149219355638,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,864966,uosmo,742489,168133553572652720,83982595646702918,0.4994993198095521
4710167,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,66897630827248361000,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1207000,uosmo,325399580,44613569911366574080,22284060915881786920,0.4994906473558012
4710167,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ga20pr08r94l4624aumgk5749e9qulxct8sguh,619,212636516604654805,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,2488897,uosmo,45800,141804970083461248,70831546521193557,0.4994997458798849
4710171,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,100318422843586801653,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1809933,uosmo,487946314,66901887202893004800,33416535640693796853,0.4994856952144211
4710175,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,150435578558341680762,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2714001,uosmo,731677266,100325249892680744960,50110328665660935802,0.49947873261481646
4710180,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,225559912836850893331,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4069001,uosmo,1096976711,150426589974471114752,75133322862379778579,0.49946836443696996
4710181,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h0mt5me03uzd2sstl4t8ruf6jevrxvq2nc3z6n,704,163882243058721794,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,838706168570940,uosmo,1327897,109291285520927344,54590957537794450,0.49949963784936213
4710183,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,338240360730109374260,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6101001,uosmo,1644791081,225575905590174154752,112664455139935219508,0.4994525228444555
4710184,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,1,109783407439740580638,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,990006,uosmo,7772664,73213365015087214592,36570042424653366046,0.49949954379391404
4710187,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,507143471736979663668,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,9146000,uosmo,2465703912,338224438699765432320,168919033037214231348,0.49942882213535156
4710189,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zpcf8ndnucaft99fh0nhpen2qpmek5duqzg2jt,641,4754790426218864086,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,1899968,uosmo,49729,3170946835918653440,1583843590300210646,0.4994860123037528
4710190,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1serprvezljws40hclguthzcn7rpev526mswgye,712,17722260443596639,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,320,uosmo,86204,11832615952342948,5889644491253691,0.4977466111445539
4710190,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,497,3840263205935785522,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,2440109,uosmo,7768639,2561456881591437056,1278806324344348466,0.499249600309424
4710191,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,601,126052734234241369,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,6161433,uosmo,1814806,84077217709775632,41975516524465737,0.49924959064844576
4710192,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,760413631407389537355,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,13709990,uosmo,3696132407,507147597436093693952,253266033971295843403,0.4993931456082865
4710194,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v5740e4eseyy2ssp0vc44nrr202e7pg6jpz5zf,674,832343919260116670,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2660340716639405411,uosmo,2290856,832343919260399360,-282690,-3.396172232328354e-13
4710196,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,1140121867608070572990,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,20548001,uosmo,5539619809,760416158992013787136,379705708616056785854,0.4993393474428318
4710200,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,601,337288445304674637,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,16486497,uosmo,4856029,224971550678881168,112316894625793469,0.4992493241339293
4710200,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,712,1709351954024531553700,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,30789001,uosmo,8300579701,1140131849802585473024,569220104221946080676,0.4992581378377483
4710205,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13fdna69jwrumejmkdlx7vxdtr2ep0v70axemjx,712,2510624560357613384,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,45172,uosmo,12177974,1674323690191676672,836300870165936712,0.49948577749037093
4710217,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13f74p36f3fs42ty4jq6dp62w2z6zmy8pmmq9ag,1,84975915616739937583,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,766432,uosmo,6015237,56669532692596318208,28306382924143619375,0.49949914141151464
4710225,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12pek06px76y2mr2fp7ew4wz8asxv3rpwgvdjww,605,6250823110154790711607,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,23018000000,uosmo,939509,4168607828866374303744,2082215281288416407863,0.499498961468549
4710226,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qn5u0j0wf2tpxqzs38vdz7qe535am3cgju6ra3,1,11267668040533388641,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,101629,uosmo,797605,7514312089133537280,3753355951399851361,0.4994942859543441
4710236,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rdlp2qaspxuywh8l5wnecttuvfyhkymzr5nmgs,690,7318718700087060965,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,7550000,uosmo,643581,4880776570905876992,2437942129181183973,0.49949881822365394
4710241,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13vn7ja2rtlyjc3raddecgfauwpsq9tplq6l2er,584,924688334235362160,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,5316039,uosmo,6000000,616664659247866368,308023674987495792,0.499499477338601
4710244,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,3,88462796861859820077,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1921089,uosmo,589182,58994876330183299072,29467920531676521005,0.4994996576778985
4710247,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1504pmhtrx6usvw2me6t3wgztypztf8m2l5mp5m,1,2607070784213617014,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,23503,uosmo,184637,1738629955044008064,868440829169608950,0.49949722000943386
4710247,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15w8mymz8qxqv4pp6km5tye39nfuqenwt0gnfsk,690,9693677613606358741,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,9999993,uosmo,852424,6464609303964829184,3229068309641529557,0.49949937541640765
4710249,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qxprregw2tvclv5ecg23u8cm8vwx500a5qlv5a,690,2274379396380504090,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2346244,uosmo,200000,1516761119572572928,757618276807931162,0.49949742713699696
4710250,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,604,178208588821775,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24340182,uosmo,686798,118865228025520,59343360796255,0.4992491225736273
4710268,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17s6ghz5lu200k3y4kp3p768mq8jm66pvuqguhk,690,23047022775926593366,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,23775239,uosmo,2026661,15369822000670242816,7677200775256350550,0.49949835300119716
4710268,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ftysh5u342vlvlt7fsfs0q0kmh727mxsjxue3t,712,209871078068353336,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3779,uosmo,1017404,139975107335226272,69895970733127064,0.4993457198481246
4710279,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1sc3xzrrlxskzmndq885g0qhwgn6w0fahz85cpu,9,9646951541221772329455,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,5521896433,uosmo,8544500,6433448051025004986368,3213503490196767343087,0.4994994075820318
4710291,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1far5sz4zzj4rkx6u3ea7kaqxaahntwrv8gg9fm,674,17037665167552055,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,36385999998373007,uosmo,31213,11362381412780074,5675283754771981,0.4994801308455099
4710294,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15ztn40wpqv6j3rcjeqe3kehf836zwlwf7wawzw,719,12297458193004440015,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,418075,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,247397,9464178575854808064,2833279617149631951,0.29936878245069765
4710317,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,712,419703527372139756,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,7561,uosmo,2033480,279913594869616624,139789932502523132,0.4994038698536136
4710322,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hnd7y8fceq65ekm9ukd27szyptcu27jsg88sl3,604,30203504856719,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4123078,uosmo,116464,20145811109204,10057693747515,0.4992449146373634
4710326,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1eleal49xrv90lk9uuxks7hmxxxfyjj3s39g4hz,722,67103250684923976690,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,4999857686567464514,uosmo,8386831,44750513983731838976,22352736701192137714,0.49949675906109214
4710327,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zczm4l40msc5j66764tf9pzv2rx7h98z07k8lr,641,350264062494888003249,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,139969818,uosmo,3663049,233587443045447024640,116676619449440978609,0.49949867993006913
4710335,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,604,1296694736106933,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,177011119,uosmo,5000009,864895842400104,431798893706829,0.49924958883901915
4710348,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1et4507u4y6kmj0h3234mqp0d0rwughyrqr86ct,690,1938032083864839784,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2000000,uosmo,170359,1292455486025448320,645576597839391464,0.4994961952807093
4710349,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j52rrjkrg8uztr4vnr4ckhlqkw2scwdvm95znr,674,3251596821357257181,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,6944255589779250192,uosmo,5956705,2168454621654895104,1083142199702362077,0.49949959242206443
4710353,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1r736lntt54t5wsc0snsf3nc8avp0n9nn2nszcy,674,87814815973638917,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,187541272252739907,uosmo,160871,58562864345679864,29251951627959053,0.49949660001760043
4710353,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,648,3436549100755577881894,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,10763728089991019579,uosmo,2000000,3436549100755699892224,-122010330,-3.552713678800501e-14
4710358,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mwteslzr3t4fcr8w7l3fvnk2ex6sxyvzhrdtu3,601,8120492173902611,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,396817,uosmo,116945,5416374117315932,2704118056586679,0.49924875904375243
4710359,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17qv2gh55zqpxxcmvs7snkj6n5vkczz4nrphehm,641,22521952648205408316,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,8999994,uosmo,235533,15019663773902100480,7502288874303307836,0.49949779084530177
4710361,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c64kgaj3u8zg8289eflxh978e8vwy7ywrdpdnn,9,2221977809762424713118,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1270757031,uosmo,1969752,1481812612355025141760,740165197407399571358,0.49949986336738283
4710374,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1yegtffppueprfecl0ym5qnl5p3saee59tpdauu,1,157927894021656207699,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1421867,uosmo,11199428,105320394039984005120,52607499981672202579,0.49949965019785436
4710376,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13ddqdyg7kr94z27hs4ne5luxtwtftfjkv44cnn,604,393398109957448,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,53699339,uosmo,1517017,262396680017503,131001429939945,0.4992495710357563
4710378,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qe86f8rt3hlzsspf7efq3h0c3dlsyfqwrctmky,719,3898406299460962235,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,132493,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,78484,3000238981801938176,898167317659024059,0.299365258270055
4710378,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zqdj6fj6sxsghda5jjcpw2w0l8ugd2azskd90n,690,1937971518067864750,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2000000,uosmo,170348,1292414310539883392,645557207527981358,0.4994971057371773
4710386,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18vgxrjvrq3540g7gnhvfmaqn5ewmvl747w3azg,678,99680575137190377,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,342607,uosmo,293035,66475959074274676,33204616062915701,0.49949811217940665
4710391,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1n49au2jvzpkmfmgt8w4jzmf50ss9f7qy9h692c,481,1646927442155982,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,206943,uosmo,179659,1098227918000774,548699524155208,0.4996226331179656
4710393,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17qv2gh55zqpxxcmvs7snkj6n5vkczz4nrphehm,722,30250490853745398,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2261588255516863,uosmo,3769,20176393342800764,10074097510944634,0.49930120511549303
4710393,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jervkwqdzk8rk38q7ffl40jguhexm329ddu2zw,712,1462933424327875877,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,26350,uosmo,7088624,975629747559530240,487303676768345637,0.4994760338000166
4710400,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1d9rvrquk3sdhuuv9725pl6a5y8cc2rlhqtlgpa,641,310700359111814144617,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,124566167,uosmo,3238684,207202821559327981568,103497537552486163049,0.49949868816266063
4710401,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,653,259565667470464581,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,3487,uosmo,21360,173147012509540176,86418654960924405,0.4991056658061763
4710407,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c3ewsn3z27h68hraqfwsjc9t3zwlt7fa9ez39j,641,27147521974674996966,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,10880421,uosmo,283071,18104384159322987520,9043137815352009446,0.4994998855398889
4710407,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wpwalkstr7rm2plfulmn44el43hwaneuzngt37,704,588331526566352622,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3026373539231443,uosmo,4742821,392351855777823680,195979670788528942,0.4994997931130112
4710412,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,497,63014056866760723,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,40000,uosmo,127600,42030499630721936,20983557236038787,0.4992459623463763
4710417,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1rmxfal5d663ug0gs53usn0kx8la3zjdz7zc945,601,58730016611964290,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,2868552,uosmo,846185,39172936289904476,19557080322059814,0.49924979269680136
4710429,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1pf5ld3lcts4p9xt04kn9gnmg0qvuyy70rdmy0n,712,997653370654438370,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,18042,uosmo,4814740,665336139584471424,332317231069966946,0.4994726895152759
4710429,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1t25vvc3zdgu4u863a3rlaxjd9sw6nu0t9enx73,1,562022645532845668708,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5048787,uosmo,39944813,374806732916819591168,187215912616026077540,0.4994998653281255
4710431,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ah3rgagfja945c7n8qy9n385vcewnhgn755fcj,678,262563210075027683,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,905478,uosmo,769290,175100623129493824,87462586945533859,0.4994990045286807
4710435,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19rvkpefwyhpmded30x3huzkn8kqakh87lg2aj6,604,36633266665648,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4999977,uosmo,141280,24434479013123,12198787652525,0.49924484356606946
4710437,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nenndw9sc5zrd0pp8s8lewx6a5q99djtk89gn6,712,163940428156077524,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2965,uosmo,791274,109342345803342752,54598082352734772,0.4993315439832611
4710438,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15mg29cqfeh8kl5l8uggnsrwf54mehfgmazdkxu,1,21178234280290977779,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,190266,uosmo,1505079,14123556547771313152,7054677732519664627,0.49949725542982204
4710442,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1434zluxmfj85vwpc3stk03wrcuzrqllc0uguel,712,8120347036714674229,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,146846,uosmo,39189634,5415384409713731584,2704962627000942645,0.4994959586154166
4710444,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hcfu9uxlkxsmly9fp2448c0ldy3j632k3ddgav,678,557359025717050652,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1920893,uosmo,1634058,371696652096707328,185662373620343324,0.49949971992763076
4710445,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xm7lau0vas7elyxuyx9e6q4pg0uh3fwynus0e4,618,5332074554101599144,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,200549,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,85589352,3556500923034844416,1775573631066754728,0.49924734155604167
4710447,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dhr7zha4s5cppe2tc2h2ps3v6mx6n8j2zk3gs8,678,109413788752866974816,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,377086057,uosmo,320778881,72966997332654325760,36446791420212649056,0.49949693358016134
